OMOP_CONCEPT_ID	TEST_NAME	MEASUREMENT_UNIT_PREFIX	MEASUREMENT_UNIT	IS_EXTRACTED	MEASUREMENT_VALUE_TYPE	n_records	n_subjects
-1	p-insu	mu/l	mu/l	FALSE	Source	452	164
-1	-hcgbsuh	%	%	FALSE	Source	345	86
3009201	s-tsh-peg			TRUE	Extracted	181	107
-1	s-ige-ss	u/ml	u/ml	FALSE	Source	91	90
-1	crpvieritesti			TRUE	Extracted	147	140
-1	glukoosi,vieritesti			TRUE	Extracted	91	80
3036086	s-jo1ab	u/ml	u/ml	FALSE	Source	157	111
-1	fp-glutamyylitransferaasi	u/l	u/l	FALSE	Source	102	53
-1	pt-glomerulustensuodatusnopeudenmittau	ml/min/173m2	ml/min/173m2	FALSE	Source	57	46
3020564	p-kreatiniinitykslab(osat.)	umol/l	umol/l	FALSE	Source	111	110
3032836	c-peptidi,plasmasta	nmol/l	nmol/l	FALSE	Source	280	178
-1	du-alb-mi	ug/min	ug/min	FALSE	Source	37	33
-1	ntkmom(b)			FALSE	Source	19	19
-1	nt-b-sikiö			FALSE	Source	19	19
-1	s-fit/pgf			FALSE	Source	76	59
3027300	igekoivu	u/ml	u/ml	FALSE	Source	240	236
-1	pt-no-ex	ppb	ppb	FALSE	Source	283	181
3020874	s-lehmäe	u/ml	u/ml	FALSE	Source	56	56
3005772	bilirubiinikonjugaatit	umol/l	umol/l	FALSE	Source	33	24
-1	s-pla2rab	titre	titre	FALSE	Source	360	49
-1	b-mxdp	%	%	FALSE	Source	183	161
3002030	b-lyp	%	%	FALSE	Source	175	153
3018010	b-neutp	%	%	FALSE	Source	184	162
-1	b-multiplateadp			TRUE	Extracted	150	138
40766800	tb1	iu/ml	iu/ml	FALSE	Source	121	106
36304997	tb2	iu/ml	iu/ml	FALSE	Source	130	112
-1	s-plasmaproteiinia,raskauteenliittyvä(sikiöseula)	mu/l	mu/l	FALSE	Source	183	175
-1	koriongonadotropiinib-alayks.vapaa	ug/l	ug/l	FALSE	Source	183	175
3037551	p-ca12-5			TRUE	Extracted	353	269
-1	cb-hemoglobiini	g/l	g/l	FALSE	Source	120	96
-1	cb-leukosyytit(kval)			FALSE	Source	136	104
-1	p-c-reaktiivinenproteiini(kval)	mg/l	mg/l	FALSE	Source	298	251
-1	-kvriski			FALSE	Source	148	141
3000515	p-at3.			TRUE	Extracted	214	206
-1	s-yerp3ab	titre	titre	FALSE	Source	34	33
-1	af-leuk	e6/l	e6/l	FALSE	Source	70	69
-1	af-eryt	e6/l	e6/l	FALSE	Source	36	35
-1	af-ly	%	%	FALSE	Source	10	10
-1	p-etanoli	promille	promille	FALSE	Source	155	118
3010156	c-reaktiivinenproteiini,vieritutkimus	mg/l	mg/l	FALSE	Source	487	310
-1	u-albumiini,kval.	estimate	estimate	FALSE	Source	90	73
-1	ly-lymfosyytit,t-cd3-solujenosuus	%	%	FALSE	Source	307	180
-1	ly-lymfosyytit,nk-solujenosuus	%	%	FALSE	Source	313	185
-1	b-lymfosyytit,t-cd3-solut	e6/l	e6/l	FALSE	Source	307	180
-1	b-lymfosyytit,t-cd4-solut	e6/l	e6/l	FALSE	Source	358	215
-1	b-lymfosyytit,t-cd8-solut	e6/l	e6/l	FALSE	Source	307	180
-1	ly-lymfosyytit,t-estäjäsolujenosuus	%	%	FALSE	Source	284	171
3026782	u-osmoest			TRUE	QCOut	89	84
-1	-opitulos			FALSE	Source	17	15
-1	lämpö	aste	aste	FALSE	Source	99	89
-1	sappihapot	umol/l	umol/l	FALSE	Source	161	59
-1	b-kalium,pikatesti,veri	mmol/l	mmol/l	FALSE	Source	181	160
-1	b-kreatiniini,pikatesti,veri	umol/l	umol/l	FALSE	Source	186	165
-1	b-natrium,pikatesti,veri	mmol/l	mmol/l	FALSE	Source	179	158
43534046	s-estdio			TRUE	Extracted	82	80
3006588	s-ca15-3			TRUE	Extracted	48	41
-1	s-borabc6	au	au	FALSE	Source	14	14
-1	punasolujenjakaumaleveys(rdw)	%	%	FALSE	Source	38	38
-1	14593			TRUE	Extracted	144	140
3016330	du-k			TRUE	Extracted	211	189
-1	s-keto,tk			TRUE	Extracted	126	107
-1	m-komp-2	g/l	g/l	FALSE	Source	23	12
3005719	immunoglobuliinig	g/l	g/l	FALSE	Source	81	77
-1	s-igg-summa	g/l	g/l	FALSE	Source	51	46
-1	erytrosyytit,nivelnesteestä	e6/l	e6/l	FALSE	Source	71	52
-1	sy-polymor	osuus	osuus	FALSE	Source	231	167
-1	sy-mononuk	osuus	osuus	FALSE	Source	231	167
-1	ab-methemoglobiini			TRUE	Extracted	46	36
-1	pf-muutsolut	%	%	FALSE	Source	59	56
3032080	b-inrpika			TRUE	Extracted	1503	52
3032080	b-inrpika	inr	inr	FALSE	Source	1540	51
-1	s-aldolaasi	u/l	u/l	FALSE	Source	38	35
3013603	s-prostataspesifinenantigeeni			TRUE	Extracted	165	148
3020891	lämpöt.	°c	°c	FALSE	Source	103	75
-1	glomerulussuodosnopeus	ml/min/173m2	ml/min/173m2	FALSE	Source	109	78
3034770	s-mitoab			TRUE	Extracted	78	69
40758355	p-pp	pmol/l	pmol/l	FALSE	Source	84	37
-1	cp-inr-lb			FALSE	Source	75	65
-1	cp-tromboplastiiniaika,ihopistosnäyte,vieritesti			FALSE	Source	310	53
-1	p-kalsium,albumiinikorjattu,plasmasta	mmol/l	mmol/l	FALSE	Source	29	25
40764999	pt-glomerulussuodosnopeus,estimoituckd-epikaavallakystatiinic:stä			TRUE	Extracted	147	95
3013512	pt-ekg,12kytkentäälevossa			FALSE	Source	50	49
-1	tuma,vasta-aineet,seerumista	titre	titre	FALSE	Source	33	26
3015377	p-ca-albk(laskennallinentutkimus)	mmol/l	mmol/l	FALSE	Source	161	138
-1	s-pemfiab	titre	titre	FALSE	Source	12	10
3009201	s-tsh	u/l	u/l	FALSE	Source	141	86
-1	laskennallinenpunasoluindeksi/vitascreen	%	%	FALSE	Source	46	45
-1	aspergillusfumigatus,iggvasta-aineet,seerumista	mg/l	mg/l	FALSE	Source	11	11
21492711	s-cmvavi			FALSE	Source	272	265
3009201	p-tyreotropiini	miu/l	miu/l	FALSE	Source	327	188
3001308	fp-kolesteroli,lowdensitylipoproteiinit			TRUE	Extracted	114	104
-1	p-kortisoli(pi)	nmol/l	nmol/l	FALSE	Source	16	15
3009035	p-b12-vitamiini(pi)	pmol/l	pmol/l	FALSE	Source	27	23
3001122	s-ferritiini(pi)	ug/l	ug/l	FALSE	Source	267	147
-1	reumafaktori,määritys,seerumista	kiu/l	kiu/l	FALSE	Source	99	94
-1	f-kalprotektiini,ulosteesta	ug/g	ug/g	FALSE	Source	456	353
-1	b-lcd34	e6/l	e6/l	FALSE	Source	251	84
-1	la-cd34	e6/kg	e6/kg	FALSE	Source	156	72
3023199	pf-leuk	e9/l	e9/l	FALSE	Source	49	47
-1	b-pvk	g/l	g/l	FALSE	Source	192	133
-1	b-pvk	e9/l	e9/l	FALSE	Source	39	31
-1	b-pvk	e12/l	e12/l	FALSE	Source	19	17
-1	b-pvk	fl	fl	FALSE	Source	27	23
-1	crpvieritesti			FALSE	Source	258	193
-1	u-intp	ratio	ratio	FALSE	Source	47	30
-1	p-inr-hy,hoitoyksikkö			FALSE	Source	311	55
-1	p-inr-hy,hoitoyksikkö	1	1	FALSE	Source	460	53
-1	s-rsvab	eiu	eiu	FALSE	Source	92	86
-1	s-infbab	eiu	eiu	FALSE	Source	75	70
-1	s-tbetot	titre	titre	FALSE	Source	88	76
-1	s-bartab	titre	titre	FALSE	Source	14	8
3051659	s-d2-25	nmol/l	nmol/l	FALSE	Source	140	103
-1	oma-b-fid	mg/l	mg/l	FALSE	Source	15	15
-1	l-blast			TRUE	Extracted	93	59
3004809	l-sauva			TRUE	Extracted	66	41
-1	l-segm			TRUE	Extracted	58	34
3036489	p.-trombai			TRUE	Extracted	198	190
-1	fluor,nat,fl-clue			FALSE	Source	18	13
-1	fluor,nat,fl-hiiva			FALSE	Source	18	13
-1	fluor,nat,fl-leuk			FALSE	Source	19	14
-1	fluor,nat,muuta			FALSE	Source	18	13
-1	b-krea-vt	mmol/l	mmol/l	FALSE	Source	155	114
-1	b-na-vt	mmol/l	mmol/l	FALSE	Source	149	113
-1	b-k-vt	mmol/l	mmol/l	FALSE	Source	150	114
-1	b-gluk-vt	mmol/l	mmol/l	FALSE	Source	62	49
-1	b-leukvt	e9/l	e9/l	FALSE	Source	330	199
-1	painom	kg	kg	FALSE	Source	167	149
-1	di-prot	mg/l	mg/l	FALSE	Source	599	101
-1	pd-gluk	mmol/l	mmol/l	FALSE	Source	674	134
-1	fs-ffa	mmol/l	mmol/l	FALSE	Source	168	65
-1	21767	u/ml	u/ml	FALSE	Source	221	219
-1	pot.syönyt(pvm,klo)			TRUE	Extracted	37	24
-1	fp-ala	umol/l	umol/l	FALSE	Source	17	15
-1	fp-glu	umol/l	umol/l	FALSE	Source	17	15
-1	fp-gln	umol/l	umol/l	FALSE	Source	17	15
-1	fp-orn	umol/l	umol/l	FALSE	Source	17	15
-1	fp-phe	umol/l	umol/l	FALSE	Source	23	16
-1	gly	umol/l	umol/l	FALSE	Source	17	15
-1	fp-lys	umol/l	umol/l	FALSE	Source	17	15
-1	fp-pro	umol/l	umol/l	FALSE	Source	17	15
-1	fp-val	umol/l	umol/l	FALSE	Source	17	15
-1	fp-leu	umol/l	umol/l	FALSE	Source	17	15
-1	fp-ile	umol/l	umol/l	FALSE	Source	17	15
-1	fp-tyr	umol/l	umol/l	FALSE	Source	17	15
-1	fp-sit	umol/l	umol/l	FALSE	Source	17	15
-1	fp-arg	umol/l	umol/l	FALSE	Source	17	15
-1	fp-meth	umol/l	umol/l	FALSE	Source	17	15
-1	fp-cys	umol/l	umol/l	FALSE	Source	17	15
-1	fp-taur	umol/l	umol/l	FALSE	Source	17	15
-1	fp-ser	umol/l	umol/l	FALSE	Source	17	15
-1	fp-eta	umol/l	umol/l	FALSE	Source	9	9
-1	fp-asn	umol/l	umol/l	FALSE	Source	17	15
-1	fp-thr	umol/l	umol/l	FALSE	Source	17	15
-1	fp-hypro	umol/l	umol/l	FALSE	Source	14	12
-1	fp-trp	umol/l	umol/l	FALSE	Source	17	15
-1	fp-aaa	umol/l	umol/l	FALSE	Source	9	8
-1	fp-aab	umol/l	umol/l	FALSE	Source	17	15
-1	fp-his	umol/l	umol/l	FALSE	Source	17	15
3021440	l-prom			FALSE	Source	90	32
-1	u-bakt.	/sunfält	/sunfält	FALSE	Source	40	33
3004410	b-hba1cvt	%	%	FALSE	QCOut	39	37
3018133	u-ca			TRUE	Extracted	62	60
3027874	u-uraat			TRUE	Extracted	29	28
3023351	d.pteronys			TRUE	Extracted	118	111
-1	ly-cd4/cd8suhde			FALSE	Source	167	107
-1	6-metyylimerkaptopuriini			TRUE	Extracted	21	21
-1	tioguaniini,veri(osatutkimus			TRUE	Extracted	21	21
-1	u-albkrlb	mg/mmol	mg/mmol	FALSE	Source	41	30
3009508	u-krealb	mmol/l	mmol/l	FALSE	Source	79	62
3012516	u-alb-lb	mg/l	mg/l	FALSE	Source	70	51
-1	vb-bikarbonaatti	mmol/l	mmol/l	FALSE	Source	157	62
-1	u-proteiini,virtsasta			FALSE	Source	13	9
-1	du-proteiini,vuorokausivirtsasta	g	g	FALSE	Source	16	11
3032080	snabb-inr			FALSE	Source	6265	103
-1	proteiini,selkäydinnesteestä	g/l	g/l	FALSE	Source	104	93
-1	diabetes-laskuri	form	form	FALSE	Source	76	76
3005719	s-immunoglobuliinig	g/l	g/l	FALSE	Source	32	32
3028026	s-immunoglobuliinim	g/l	g/l	FALSE	Source	25	25
3026782	u-osmolaliteetti,estimoitu			TRUE	Extracted	119	101
3014133	igekoira	u/ml	u/ml	FALSE	Source	238	224
3010726	igehevonen	u/ml	u/ml	FALSE	Source	128	122
3020013	afossuoli			TRUE	Extracted	113	106
3035062	afosmaksa1			TRUE	Extracted	182	173
3001467	afosluusto			TRUE	Extracted	181	172
3036185	afosmaksa2			TRUE	Extracted	180	171
-1	e-mchc	pg	pg	FALSE	Source	15	13
-1	fp-glukoosirasitus,0-näyte	mmol/l	mmol/l	FALSE	Source	68	68
-1	p-glukoosirasitus,120minnäyte	mmol/l	mmol/l	FALSE	Source	194	178
3010375	b-cya			TRUE	Extracted	321	73
-1	s-karba-v	umol/l	umol/l	FALSE	Source	22	17
-1	b-kefabat	%	%	FALSE	Source	17	17
3035457	s-cefacle	u/ml	u/ml	FALSE	Source	64	63
3001784	p-psa-suhd	%	%	FALSE	Source	15	13
-1	b-cd34-fc	e6/l	e6/l	FALSE	Source	143	53
-1	10081	mmol/l	mmol/l	FALSE	Source	240	48
40760435	s-vehnäe			TRUE	Extracted	44	43
-1	virtsanhappamuus			FALSE	Source	15	13
-1	pt-asat/trombosyytit-indeksi			FALSE	Source	30	28
-1	s-vedolitsumabi,pitoisuus	mg/l	mg/l	FALSE	Source	41	27
3043681	u-välimep			TRUE	Extracted	59	57
-1	s-lehmhie			TRUE	Extracted	6	6
-1	s-dehydroaripipratsoli	ug/l	ug/l	FALSE	Source	33	22
-1	s-aripipratsolinjadehydroaripipratsolinyht.lask.pitoisuus	ug/l	ug/l	FALSE	Source	24	14
3031040	u-bact			FALSE	Source	163	151
-1	crp,omalab			TRUE	Extracted	40	32
3005570	u-gluk	mmol/l	mmol/l	FALSE	Source	46	30
3009508	u-kreintp			TRUE	Extracted	58	56
-1	s-c-pept-r	nmol/l	nmol/l	FALSE	Source	27	27
-1	vb-hkr-vt			TRUE	Extracted	94	47
3007220	s-kreatiinikinaasi	u/l	u/l	FALSE	Source	41	38
-1	fs-kalsium	mmol/l	mmol/l	FALSE	Source	22	22
3009883	s-perunae	u/ml	u/ml	FALSE	Source	47	45
-1	s-beeta-2-mikroglobuliini	mg/l	mg/l	FALSE	Source	95	84
-1	pt-pef	form	form	FALSE	Source	80	71
3048816	s-ca(7.4)			FALSE	Source	394	204
40771922	pt-krea-cl			TRUE	Extracted	48	42
3032080	cb-tt-inr	inr	inr	FALSE	Source	1073	55
3032080	cb-tt-inr			TRUE	Extracted	119	34
3040151	cb-gluk-vt	mmol/l	mmol/l	FALSE	Source	147	65
-1	s-ohraspe	u/ml	u/ml	FALSE	Source	9	9
-1	s-vehnspe	u/ml	u/ml	FALSE	Source	21	21
-1	s-borabc6	li	li	FALSE	Source	27	27
-1	s-borabmo	au/ml	au/ml	FALSE	Source	8	8
-1	u-cot	ng/ml	ng/ml	FALSE	Source	23	19
-1	s-eläinerittely,igevasta-aineet	u/ml	u/ml	FALSE	Source	25	25
-1	s-puuerittely,igevasta-aineet	u/ml	u/ml	FALSE	Source	37	37
3023351	pölyerittely,ige:vat(s-)	u/ml	u/ml	FALSE	Source	83	79
-1	s-ruokaerittely,igevasta-aineet	u/ml	u/ml	FALSE	Source	55	55
3003434	pf-prot			TRUE	Extracted	186	157
-1	s-aspergillusfumigatus,igevasta-aineet	u/ml	u/ml	FALSE	Source	62	58
-1	s-interleukiini-2:nreseptori,liukoinen	u/ml	u/ml	FALSE	Source	38	23
-1	tryptaasi,seerumista	ug/l	ug/l	FALSE	Source	57	39
3019800	s-tnt	ng/l	ng/l	FALSE	Source	149	137
-1	cp-inr-hy			TRUE	Extracted	181	52
-1	cp-inr-vt			TRUE	Extracted	369	47
-1	nt,niskaturvotus			FALSE	Source	75	75
-1	p-luteinisoivahormoni	u/l	u/l	FALSE	Source	198	175
-1	b-everoms	ug/l	ug/l	FALSE	Source	1143	80
-1	b-la	mm	mm	FALSE	Source	62	43
-1	fs-kolesteroli/hdl-kolesteroli-suhde			TRUE	Extracted	67	62
3000963	b-hbpika			FALSE	Source	61	52
-1	oma-trop-2			FALSE	Source	117	82
3035510	s-gen			TRUE	Extracted	49	17
-1	b-6-tgn	umol/l	umol/l	FALSE	Source	110	80
-1	s-pölyerittely(phad),igevasta-aineet	u/ml	u/ml	FALSE	Source	25	24
-1	s-dsg3ab	u/ml	u/ml	FALSE	Source	215	97
-1	kreatiniini,hoitoyksikönvieritesti,veri	mmol/l	mmol/l	FALSE	Source	163	120
-1	natrium,hoitoyksikönvieritesti,veri	mmol/l	mmol/l	FALSE	Source	163	118
-1	kalium,hoitoyksikönvieritesti,veri	mmol/l	mmol/l	FALSE	Source	166	120
-1	fibriinind-dimeerit,vieritutkimus	mg/l	mg/l	FALSE	Source	19	19
-1	bilirubiini,neste	umol/l	umol/l	FALSE	Source	17	9
-1	transferriini,rautakyllästeisyys	paketti	paketti	FALSE	Source	89	79
-1	11548	mg/l	mg/l	FALSE	Source	23	17
36305790	s-ustek	mg/l	mg/l	FALSE	Source	158	84
-1	s-adalimumabi	mg/l	mg/l	FALSE	Source	57	52
-1	s-varizella-zostervirus,igg-vasta-aineet	u/l	u/l	FALSE	Source	85	84
3009550	s-parvabg			FALSE	Source	29	27
3006706	li-igm	mg/l	mg/l	FALSE	Source	11	7
-1	s-endoteelikasvutekijänliukoinenreseptori	ng/l	ng/l	FALSE	Source	57	46
-1	s-plasentaalinenkasvutekijä	ng/l	ng/l	FALSE	Source	57	46
-1	s-sflt-1:njas-plgf:nsuhde			TRUE	Extracted	40	29
3007821	p-gluk-0	mmol/l	mmol/l	FALSE	Source	264	197
-1	pt-pef	l/min	l/min	FALSE	Source	27	24
-1	pt-astma			FALSE	Source	10	10
-1	pt-tupakoi			FALSE	Source	72	65
-1	s-vlseabg			TRUE	Extracted	210	153
3031309	s-prlrec			TRUE	Extracted	86	81
21491979	s-prlbio			TRUE	Extracted	86	81
-1	cp-inr-hy			FALSE	Source	729	84
-1	s-suolistoisoentsyymi(afos)	u/l	u/l	FALSE	Source	125	122
-1	13984			TRUE	Extracted	20	19
3001686	s-kyhemag	titre	titre	FALSE	Source	133	78
-1	p-antitrombiiniiii	%	%	FALSE	Source	230	175
-1	se-kreatiniini	umol/l	umol/l	FALSE	Source	81	40
3018251	fp-gluk,fc	mmol/l	mmol/l	FALSE	Source	96	60
3019800	b-tnt-vt			TRUE	Extracted	40	36
-1	vb-hco3-vt			TRUE	Extracted	159	125
-1	14804	g/l	g/l	FALSE	Source	22	22
-1	s-metmal			TRUE	Extracted	12	12
-1	fs-non-hdl-kolesteroli	mmol/l	mmol/l	FALSE	Source	77	74
-1	b-gluk-o			FALSE	Source	60	45
-1	mononuk	osuus	osuus	FALSE	Source	155	129
-1	polynuk	osuus	osuus	FALSE	Source	155	129
-1	p-interleukiini-2:nreseptori,liukoinen	u/ml	u/ml	FALSE	Source	41	31
-1	s-eosinofiilistengranulosyyttienkationinenprot	ug/l	ug/l	FALSE	Source	17	13
-1	s-desmetyylivenlafaksiini	nmol/l	nmol/l	FALSE	Source	15	14
3016701	glukoosi120min	mmol/l	mmol/l	FALSE	Source	119	113
3019900	s-kolesteroli	mmol/l	mmol/l	FALSE	Source	50	49
3020059	s-ca-albk			TRUE	Extracted	55	48
3019800	tnt(päiv.hoitaja)			TRUE	Extracted	84	51
3013742	prealb			TRUE	Extracted	98	95
-1	hoigluk			TRUE	Extracted	39	38
3028308	pf-eryt			FALSE	Source	69	53
-1	pt-ada-i			FALSE	Source	80	63
-1	sy-neutrofiilit	%	%	FALSE	Source	8	8
-1	sy-leukosyytit,muut	%	%	FALSE	Source	18	17
3008116	b-keto/pik			TRUE	Extracted	358	259
-1	b-tnt/pika			TRUE	Extracted	37	29
3032080	p-inr-pik	inr	inr	FALSE	Source	8	7
3027945	e-retik			FALSE	Source	225	72
3021347	cp-ca-ion	mmol/l	mmol/l	FALSE	Source	307	140
3019550	cp-na	mmol/l	mmol/l	FALSE	Source	305	133
3040893	cp-k	mmol/l	mmol/l	FALSE	Source	307	134
3028271	cp-laktaat	mmol/l	mmol/l	FALSE	Source	301	140
-1	i-statcrea			FALSE	Source	205	118
-1	s-heinäre	u/ml	u/ml	FALSE	Source	23	22
3010813	leukpika			TRUE	Extracted	127	90
-1	b-hb-o	g/l	g/l	FALSE	Source	31	28
3009201	p-tshmääritykseenvaikuttavienhäiriötekijöidenselvitys	mu/l	mu/l	FALSE	Source	91	84
3002030	b-diffi,lymf	%	%	FALSE	Source	130	77
-1	b-diffi,nlt	%	%	FALSE	Source	128	77
-1	b-diffi,nst	%	%	FALSE	Source	129	77
3006504	b-diffi,eos	%	%	FALSE	Source	126	76
-1	b-diffi,mon	%	%	FALSE	Source	128	76
3022096	b-diffi,bas	%	%	FALSE	Source	124	75
-1	immunoglobuliinie,plasma	u/ml	u/ml	FALSE	Source	71	70
-1	s-aspnige	u/ml	u/ml	FALSE	Source	13	13
-1	aspergillusfumigatus,iggvasta-aineet	mg/l	mg/l	FALSE	Source	43	40
3020460	-crp-pika	mg/l	mg/l	FALSE	Source	226	144
3011951	s-asfuabe			TRUE	Extracted	60	60
3017986	s-asveabe			TRUE	Extracted	60	60
-1	s-ackiabe			TRUE	Extracted	60	60
-1	s-clclabe			TRUE	Extracted	60	60
-1	s-fumoabe			TRUE	Extracted	60	60
-1	s-pespabe			TRUE	Extracted	60	60
-1	s-statabe			TRUE	Extracted	60	60
-1	s-trviabe			TRUE	Extracted	60	60
-1	s-o4.5.12	titre	titre	FALSE	Source	55	51
-1	s-w-h:d	titre	titre	FALSE	Source	151	134
36032269	s-testosteroni,vapaa,laskettu			TRUE	Extracted	23	19
-1	leukosyytit,vieritesti	ng/l	ng/l	FALSE	Source	41	29
-1	s-ttgaba	form	form	FALSE	Source	156	153
-1	b-na-pt			FALSE	Source	112	92
-1	b-k-pt			FALSE	Source	112	93
-1	ivf			TRUE	Extracted	48	45
-1	11678	u/ml	u/ml	FALSE	Source	16	16
-1	11679	u/ml	u/ml	FALSE	Source	22	22
3019198	lymfosyyttienabsol.määrä	e9/l	e9/l	FALSE	Source	178	80
3001604	monosyyttienabs.määrä	e9/l	e9/l	FALSE	Source	178	80
3006315	basofiilienabs.määrä	e9/l	e9/l	FALSE	Source	178	80
3018010	l-neutrofiilit-act5diffillä	%	%	FALSE	Source	178	80
3006504	b-eosinifiilit-act5diffillä	%	%	FALSE	Source	178	80
3022096	b-basofiilit-act5diffillä	%	%	FALSE	Source	178	80
3017732	b-neutrofiilit-absact5diffillä	e9/l	e9/l	FALSE	Source	178	80
3029187	p-natriureettinenpeptidi,b-tyypinn-termin.prop	ng/l	ng/l	FALSE	Source	80	65
-1	kreatiniiniverestä,vieritutkimuksena			TRUE	Extracted	43	35
-1	natriummääritysplasmastaviertestinä			TRUE	Extracted	48	36
-1	kaliummääritysplasmastavieritestinä			TRUE	Extracted	48	36
3006109	p-fix			TRUE	Extracted	48	44
3036035	p-vwf-ag			TRUE	Extracted	86	75
3018677	p-aptt.			TRUE	Extracted	27	27
3016407	p-fibr.			TRUE	Extracted	57	57
-1	p-fxiii.			TRUE	Extracted	22	22
40770918	p-vwf-akt			TRUE	Extracted	66	59
44786774	s-adalimumabi,pitoisuus	mg/l	mg/l	FALSE	Source	18	16
-1	s-afp/d			TRUE	Extracted	43	41
-1	s-hcg-b/d			TRUE	Extracted	42	40
-1	s-covid-19-koronavirustauti,piikkiproteiinivasta-aineet	au/ml	au/ml	FALSE	Source	87	69
3020460	b-crp-pik	mg/l	mg/l	FALSE	Source	353	211
3037551	ca12-5antigeeni	u/ml	u/ml	FALSE	Source	377	224
-1	epididymaalinenantigeeni4(he4)	pmol/l	pmol/l	FALSE	Source	26	25
-1	p-transferriininkyllästymisaste	%	%	FALSE	Source	95	77
-1	pikau-sti,u-gluk-o			FALSE	Source	85	80
-1	pikau-sti,u-keto-o			FALSE	Source	84	79
-1	pikau-sti,u-eryt-o			FALSE	Source	83	78
-1	pikau-sti,u-ph			FALSE	Source	84	79
-1	pikau-sti,u-prot-o			FALSE	Source	84	79
-1	pikau-sti,u-nitr-o			FALSE	Source	84	79
-1	pikau-sti,u-leuk-o			FALSE	Source	84	79
-1	dna,natiivi,vasta-aineet,seerumista	iu/ml	iu/ml	FALSE	Source	27	15
-1	p-fviiire	%	%	FALSE	Source	249	39
-1	-natrium,vieritutkimus	mmol/l	mmol/l	FALSE	Source	81	68
-1	-kalium,vieritutkimus	mmol/l	mmol/l	FALSE	Source	81	68
-1	-kreatiniini,vieritutkimus	umol/l	umol/l	FALSE	Source	81	68
-1	u-keto,tk			TRUE	Extracted	99	95
-1	b-retikulosyytit,tuotantoindeksi	osuus	osuus	FALSE	Source	273	184
3043138	u-tubulep			TRUE	Extracted	36	35
3004383	s-c-anca	titre	titre	FALSE	Source	307	143
3002030	lymph			FALSE	Source	72	38
3018010	neut			FALSE	Source	126	70
3006504	eo			FALSE	Source	116	62
3016431	p-ca-ion.			FALSE	Source	88	68
-1	s-crp,herkkämenete	mg/l	mg/l	FALSE	Source	21	21
-1	s-vesirokkovirus,iggvasta-aineet	miu/ml	miu/ml	FALSE	Source	55	54
-1	s-estroni	pmol/l	pmol/l	FALSE	Source	25	25
3014178	s-psolab	u/ml	u/ml	FALSE	Source	42	39
3013115	b-eosinofiiliterillistutkimuksena	e9/l	e9/l	FALSE	Source	18	18
-1	pt-vymp	cm	cm	FALSE	Source	40	39
-1	tk-pisteet			FALSE	Source	88	88
-1	s-anti-myllerhormoni	ug/l	ug/l	FALSE	Source	30	27
-1	s-ypstu3	titre	titre	FALSE	Source	6	6
3001308	fs-kolesteroli,lowdensitylipoproteiinit			TRUE	Extracted	28	28
3048773	fs-triglyseridit			TRUE	Extracted	34	34
-1	p-tt	form	form	FALSE	Source	20	19
-1	p-lupusak	form	form	FALSE	Source	9	9
-1	b-keto			TRUE	Extracted	42	41
40757349	cd4/cd8			TRUE	Extracted	201	163
-1	p-tromboplastiiniaika.	%	%	FALSE	Source	40	39
-1	p-antitrombiiniiii,päivystys	%	%	FALSE	Source	36	35
-1	p-trombiiniaika(p-trombot-paketti)	s	s	FALSE	Source	25	24
3024889	vb-hb-met	%	%	FALSE	QCOut	316	131
-1	s-pemfigoidi,bp180-antigeeni,vasta-aineet	u/ml	u/ml	FALSE	Source	21	17
3007220	fp-ck	u/l	u/l	FALSE	Source	70	46
-1	hemoglobiinisormenpäänäyte			FALSE	Source	54	43
-1	immunoglobuliinim	g/l	g/l	FALSE	Source	23	22
-1	neutrofiilisetleukosyytit	%	%	FALSE	Source	15	15
3017732	neutrofiilisetleukosyytitmd	e9/l	e9/l	FALSE	Source	15	15
3019198	lymfosyytit	e9/l	e9/l	FALSE	Source	116	101
-1	b-monosyytitabsoluuttinenmäärä			TRUE	Extracted	15	15
-1	b-eosinofiilitabsoluuttinenmäärä	e9/l	e9/l	FALSE	Source	15	15
-1	b-basofiilitabsoluuttinenmäärä			TRUE	Extracted	15	15
3041067	s-ssa-52			TRUE	Extracted	10	9
40762119	s-rnp70	u/ml	u/ml	FALSE	Source	11	10
40766183	s-dgpaba			TRUE	Extracted	129	115
-1	verenm.tuberculosis-herkistyneetsolut,gammainterferoni,eritys	iu/ml	iu/ml	FALSE	Source	8	8
-1	retikulosyyttienhemoglobiiniekvivalentti	pg	pg	FALSE	Source	6	6
-1	fp-apob/a1			TRUE	Extracted	11	8
-1	ulosteenhemoglobiini	ug/g	ug/g	FALSE	Source	65	58
3018834	u-bil-o	estimate	estimate	FALSE	Source	191	25
-1	u-suhti	ratio	ratio	FALSE	Source	569	88
-1	s-viljaer	u/ml	u/ml	FALSE	Source	32	32
-1	p-rauta	umol/l	umol/l	FALSE	Source	136	88
46236952	pt-glomerulustensuodatusnopeus,estimoitu,mdrd-kaava	ml/min/173m2	ml/min/173m2	FALSE	Source	39	27
-1	b6-vitamiini	nmol/l	nmol/l	FALSE	Source	12	11
40760888	s-iglc-v			FALSE	Source	33	21
-1	s-vorikon	mg/l	mg/l	FALSE	Source	457	102
-1	s-etohgc	mmol/l	mmol/l	FALSE	Source	44	41
