OMOP_CONCEPT_ID	TEST_NAME	MEASUREMENT_UNIT_PREFIX	MEASUREMENT_UNIT	IS_EXTRACTED	TEST_OUTCOME	n_TEST_OUTCOME	n_subjects
43533860	s-alfgale	u/ml	u/ml	FALSE	H	10	8
3035995	s-alkalinenfosfataasi	u/l	u/l	FALSE	N	213	181
3035995	s-alkalinenfosfataasi	u/l	u/l	FALSE	A	96	88
-1	s-alkalinenfosfataasi,isoentsyymit			FALSE	N	23	19
-1	s-alkalinenfosfataasi,luustomuoto(elektrof)	u/l	u/l	FALSE	A	6	6
-1	s-alkalinenfosfataasi,luustoper.isoentsyymi(elektrof)	u/l	u/l	FALSE	N	14	14
-1	s-alkalinenfosfataasi,makromuoto(elektrof)	u/l	u/l	FALSE	N	18	15
-1	s-alkalinenfosfataasi,makromuoto(elektrof)	u/l	u/l	FALSE	A	27	24
-1	s-alkalinenfosfataasi,maksaper.isoentsyymi(el	u/l	u/l	FALSE	A	21	19
-1	s-alkalinenfosfataasi,maksaper.isoentsyymi(elektrof)	u/l	u/l	FALSE	A	7	7
-1	s-alkalinenfosfataasi,maksaper.isoentsyymi(elektrof)	u/l	u/l	FALSE	N	15	11
-1	s-alkalinenfosfataasi,muut(elektrof)	u/l	u/l	FALSE	N	10	9
-1	s-alko			FALSE	N	89	50
-1	s-allcome			FALSE	N	43	43
-1	s-allergeeni,c.herbarum(home/mögel)m2			FALSE	N	20	19
-1	s-allergeeni,d.pteronyssinus(pölyp./kval.)d1			FALSE	N	16	16
-1	s-allergeeni,hevonen(hilse)/häst(mjäll)e3			FALSE	N	15	15
-1	s-allergeeni,hevonen(hilse)/häst(mjäll)e3	u/ml	u/ml	FALSE	A	6	6
-1	s-allergeeni,igevasta-aineet,kosteusvauriohomeryhmä			FALSE	N	12	12
-1	s-allergeeni,kissa(hilse)/katt(mjäll)e1			FALSE	N	11	11
-1	s-allergeeni,kissa(hilse)/katt(mjäll)e1	u/ml	u/ml	FALSE	A	8	8
-1	s-allergeeni,koira(hilse)/hund(mjäll)e5			FALSE	N	13	13
-1	s-allergeeni,koira(hilse)/hund(mjäll)e5	u/ml	u/ml	FALSE	A	6	6
-1	s-allergeeni,koivu(siitepöly)/björk(pollen)	u/ml	u/ml	FALSE	A	11	11
-1	s-allergeeni,koivu(siitepöly)/björk(pollen)			FALSE	N	10	10
-1	s-allergeeni,pujo(siitepöly)/gråbo(pollen)w6			FALSE	N	17	17
-1	s-allergeeni,pölyerittely(phadiatop)/inhalations(pi)			FALSE	N	18	18
-1	s-allergeeni,pölyerittely(phadiatop)/inhalations(pi)	u/ml	u/ml	FALSE	N	12	12
-1	s-allergeeni,pölyerittely(phadiatop)/inhalations(pi)	u/ml	u/ml	FALSE	A	12	12
-1	s-allergeeni,timotei/timotej(pollen/siitep.)g6	u/ml	u/ml	FALSE	A	8	8
-1	s-allergeeni,timotei/timotej(pollen/siitep.)g6			FALSE	N	11	11
3002670	s-allige	u/ml	u/ml	FALSE	H	1046	467
3002670	s-allige	u/ml	u/ml	FALSE	A	11	9
3002670	s-allige			FALSE	N	62	53
3002670	s-allige	u/ml	u/ml	FALSE	N	25	18
-1	s-allige,cashew-pähkinä			FALSE	N	21	21
-1	s-allige,cladosporiumherbarum,home/mögel	u/ml	u/ml	FALSE	A	9	9
-1	s-allige,cladosporiumherbarum,home/mögel			FALSE	N	436	435
-1	s-allige,cladosporiumherbarum,home/mögel	u/ml	u/ml	FALSE	N	7	7
-1	s-allige,cladosporiumherbarum,home/mögel	u/ml	u/ml	FALSE	H	11	11
-1	s-allige,dermatophagoidespteronyssinus,pölypun			FALSE	N	284	283
-1	s-allige,dermatophagoidespteronyssinus,pölypun	u/ml	u/ml	FALSE	H	34	34
-1	s-allige,dermatophagoidespteronyssinus,pölypun	u/ml	u/ml	FALSE	N	33	33
-1	s-allige,dermatophagoidespteronyssinus,pölypunkki/dammvalster			FALSE	N	133	132
-1	s-allige,dermatophagoidespteronyssinus,pölypunkki/dammvalster	u/ml	u/ml	FALSE	A	22	22
-1	s-allige,dermatophagoidespteronyssinus,pölypunkki/dammvalster	u/ml	u/ml	FALSE	N	13	13
-1	s-allige,gliadiini,vehnä			FALSE	N	45	45
-1	s-allige,hasselpähkinä/hasselnöt	u/ml	u/ml	FALSE	H	15	15
-1	s-allige,hasselpähkinä/hasselnötosa	u/ml	u/ml	FALSE	A	7	7
-1	s-allige,hevonen(hilse)/häst(mjäll)			FALSE	N	358	357
-1	s-allige,hevonen(hilse)/häst(mjäll)	u/ml	u/ml	FALSE	N	29	29
-1	s-allige,hevonen(hilse)/häst(mjäll)	u/ml	u/ml	FALSE	H	28	28
-1	s-allige,hevonen(hilse)/häst(mjäll)	u/ml	u/ml	FALSE	A	16	16
-1	s-allige,kala(turska)/fisk(torsk)			FALSE	N	111	111
-1	s-allige,kaseiini			FALSE	N	43	43
-1	s-allige,kaseiini/casein			FALSE	N	20	20
-1	s-allige,kaseiiniosa			FALSE	N	18	18
-1	s-allige,katkarapu/räka			FALSE	N	7	7
-1	s-allige,kaura(jauho)/havre(mjöl)			FALSE	N	19	19
-1	s-allige,kissa(hilse)/katt(mjäll)			FALSE	N	306	305
-1	s-allige,kissa(hilse)/katt(mjäll)	u/ml	u/ml	FALSE	H	65	65
-1	s-allige,kissa(hilse)/katt(mjäll)	u/ml	u/ml	FALSE	N	32	32
-1	s-allige,kissa(hilse)/katt(mjäll)	u/ml	u/ml	FALSE	A	12	12
-1	s-allige,kissa(hilse)/katt(mjäll)osa	u/ml	u/ml	FALSE	A	17	17
-1	s-allige,kissa(hilse)/katt(mjäll)osa			FALSE	N	25	25
-1	s-allige,kissa(hilse)/katt(mjäll)osa	u/ml	u/ml	FALSE	N	6	6
-1	s-allige,koira(hilse)/hund(mjäl)			FALSE	N	303	302
-1	s-allige,koira(hilse)/hund(mjäl)	u/ml	u/ml	FALSE	H	66	66
-1	s-allige,koira(hilse)/hund(mjäl)	u/ml	u/ml	FALSE	N	34	34
-1	s-allige,koira(hilse)/hund(mjäl)	u/ml	u/ml	FALSE	A	13	13
3014133	s-allige,koira(hilse)/hund(mjäll)osa	u/ml	u/ml	FALSE	A	37	36
-1	s-allige,koira(hilse)/hund(mjäll)osa			FALSE	N	73	72
3014133	s-allige,koira(hilse)/hund(mjäll)osa	u/ml	u/ml	FALSE	N	15	15
-1	s-allige,koivu/björk			FALSE	N	342	340
3027300	s-allige,koivu/björk	u/ml	u/ml	FALSE	A	67	67
3027300	s-allige,koivu/björk	u/ml	u/ml	FALSE	H	115	115
3027300	s-allige,koivu/björk	u/ml	u/ml	FALSE	N	30	30
-1	s-allige,kookospähkinä/kokosnöt			FALSE	N	8	8
-1	s-allige,lehmä(hilse)/ko(mjäll)			FALSE	N	7	7
-1	s-allige,leppä/al			FALSE	N	7	6
-1	s-allige,maapähkinä/jordnöt			FALSE	N	54	53
-1	s-allige,maapähkinä/jordnöt	u/ml	u/ml	FALSE	N	12	12
-1	s-allige,maapähkinä/jordnöt	u/ml	u/ml	FALSE	H	7	7
-1	s-allige,maapähkinä/jordnötosatutkimus			FALSE	N	35	35
-1	s-allige,maapähkinä/jordnötosatutkimus	u/ml	u/ml	FALSE	A	7	6
-1	s-allige,maissi/majs			FALSE	N	8	8
-1	s-allige,maito/mjölk			FALSE	N	48	48
-1	s-allige,maito/mjölktk			FALSE	N	34	34
-1	s-allige,manteli/mandel			FALSE	N	6	6
-1	s-allige,munanvalkuainen/äggvita			FALSE	N	49	49
-1	s-allige,munanvalkuainen/äggvitaosa			FALSE	N	33	33
-1	s-allige,nglym5(f431,natiivi,soijapapu)			FALSE	N	21	21
-1	s-allige,nglym5(varastoproteiini/lagerprotein			FALSE	N	43	43
-1	s-allige,nglym6(f432,natiivi,soijapapu)			FALSE	N	20	20
-1	s-allige,nglym6(varastoproteiini/lagerprotein			FALSE	N	43	43
-1	s-allige,ohra(jauho)/korn(mjöl)			FALSE	N	18	18
-1	s-allige,omega-5gliadin			FALSE	N	84	84
-1	s-allige,ovomukoidi			FALSE	N	22	22
-1	s-allige,ovomukoidi/ovomucoid			FALSE	N	41	41
-1	s-allige,ovomukoidiosatutkimus			FALSE	N	23	23
-1	s-allige,parapähkinä/paranöt			FALSE	N	16	16
-1	s-allige,pekaanipähkinä/pekannöt			FALSE	N	18	18
-1	s-allige,pistaasi(manteli)/pistasch(mandel)			FALSE	N	16	16
-1	s-allige,pujo/grabo			FALSE	N	407	405
-1	s-allige,pujo/grabo	u/ml	u/ml	FALSE	H	36	36
-1	s-allige,pujo/grabo	u/ml	u/ml	FALSE	A	36	36
-1	s-allige,pujo/grabo	u/ml	u/ml	FALSE	N	43	43
-1	s-allige,ranao3(f443,rekombinantti,cashewpä			FALSE	N	20	20
-1	s-allige,rarah1(f422,rekombinantti,maapähki			FALSE	N	60	59
-1	s-allige,rarah1(f422,rekombinantti,maapähkinä)			FALSE	N	23	23
-1	s-allige,rarah2(f423,rekombinantti,maapähki			FALSE	N	60	59
-1	s-allige,rarah2(f423,rekombinantti,maapähkinä)			FALSE	N	21	21
-1	s-allige,rarah3(f424,rekombinantti,maapähki			FALSE	N	41	41
-1	s-allige,rarah3(f424,rekombinantti,maapähkinä)			FALSE	N	21	21
-1	s-allige,rarah6(f447,rekombinantti,maapähki			FALSE	N	20	20
-1	s-allige,rarah8pr-10(f352,rekombinantti,ma			FALSE	N	58	58
-1	s-allige,rarah8pr-10(f352,rekombinantti,ma	u/ml	u/ml	FALSE	H	6	6
-1	s-allige,rarah8pr-10(rf352,rekombinantti,maapähkinä)			FALSE	N	21	21
-1	s-allige,rarah9ltp(f427,rekombinantti,maap			FALSE	N	60	59
-1	s-allige,rarah9ltp(f427,rekombinantti,maapähkinä)			FALSE	N	21	21
-1	s-allige,rbere1(f354,rekombinantti,parapähkin			FALSE	N	22	22
-1	s-allige,rcora1(f428,rekombinantti,hasselpäh			FALSE	N	9	9
-1	s-allige,rcora1(f428,rekombinantti,hasselpäh	u/ml	u/ml	FALSE	H	14	14
-1	s-allige,rcora14(f439,rekombinantti,hasselpä			FALSE	N	12	12
-1	s-allige,rcora8(f425,rekombinantti,hasselpäh			FALSE	N	12	12
-1	s-allige,rcora9(f440,rekombinantti,hasselpäh			FALSE	N	11	11
-1	s-allige,rglym4pr-10(f353,rekombinantti,so			FALSE	N	43	43
-1	s-allige,rglym4pr-10(f353,rekombinantti,soijapapu)			FALSE	N	20	20
-1	s-allige,riisi/ris			FALSE	N	8	8
-1	s-allige,rjugr1(f441,rekombinantti,saksanpäh			FALSE	N	21	21
-1	s-allige,rjugr3(f442,rekombinantti,saksanpähk			FALSE	N	21	21
-1	s-allige,ruis(jauho)/r}g(mjöl)			FALSE	N	20	20
-1	s-allige,saksanpähkinä(ruoka-aine)/valnöt(födoämn)			FALSE	N	13	13
-1	s-allige,seesaminsiemen/sesamfrö			FALSE	N	8	8
-1	s-allige,sinisimpukka/blamussla			FALSE	N	7	7
-1	s-allige,soijapapu/sojaböna			FALSE	N	46	46
-1	s-allige,soijapapu/sojaböna	u/ml	u/ml	FALSE	N	6	6
-1	s-allige,soijapapu/sojabönaosatutkimus			FALSE	N	31	30
-1	s-allige,tattari/bovete			FALSE	N	8	8
-1	s-allige,timotei/timotej			FALSE	N	359	357
-1	s-allige,timotei/timotej	u/ml	u/ml	FALSE	A	62	62
-1	s-allige,timotei/timotej	u/ml	u/ml	FALSE	H	112	112
-1	s-allige,timotei/timotej	u/ml	u/ml	FALSE	N	24	24
-1	s-allige,vehnä(jauho)/vete(mjöl)			FALSE	N	86	86
3038205	s-altalte			FALSE	N	61	59
-1	s-amebab			FALSE	N	12	11
3047826	s-amh	ug/l	ug/l	FALSE	N	2804	2354
3047826	s-amh	ug/l	ug/l	FALSE	A	403	311
3047826	s-amh	ug/l	ug/l	FALSE	H	219	202
3047826	s-amh			FALSE	L	86	73
3047826	s-amh			FALSE	N	292	148
3047826	s-amh	ug/l	ug/l	FALSE	L	194	171
3047826	s-amh			FALSE	A	96	77
3047826	s-amh			TRUE	N	33	33
21494227	s-ami	mg/l	mg/l	FALSE	N	50	10
21494227	s-ami			FALSE	N	49	11
-1	s-aminors	nmol/l	nmol/l	FALSE	A	22	16
-1	s-aminors			FALSE	N	7	6
-1	s-aminors			TRUE	L	9	9
-1	s-amiod	umol/l	umol/l	FALSE	L	9	9
-1	s-amiod	umol/l	umol/l	FALSE	A	10	10
-1	s-amisulpridi	ug/l	ug/l	FALSE	N	13	8
3019920	s-amitrip	nmol/l	nmol/l	FALSE	N	16	15
-1	s-amokse	u/ml	u/ml	FALSE	N	62	61
-1	s-amoksilliiniige-vasta-aineet			FALSE	N	16	15
3018688	s-ampise	u/ml	u/ml	FALSE	N	45	44
-1	s-ampmyre	u/ml	u/ml	FALSE	A	109	102
-1	s-ampmyre	u/ml	u/ml	FALSE	H	56	52
-1	s-ampmyre	u/ml	u/ml	FALSE	N	71	69
-1	s-ampmyre			TRUE	A	12	12
-1	s-ampmyre			TRUE	H	8	8
-1	s-ampmyre			FALSE	N	7	7
3016771	s-amyl	u/l	u/l	FALSE	N	3069	2846
3016771	s-amyl	u/l	u/l	FALSE	L	213	188
3016771	s-amyl			TRUE	N	43	42
3016771	s-amyl	u/l	u/l	FALSE	H	263	195
3016771	s-amyl			TRUE	A	18	14
3016771	s-amyl	u/l	u/l	FALSE	A	150	130
3016771	s-amyl			FALSE	N	9	7
3016771	s-amyl			FALSE	L	7	7
3009876	s-amyl-is			FALSE	N	68	68
3016771	s-amylaasi	u/l	u/l	FALSE	N	51	50
3016417	s-amylp	u/l	u/l	FALSE	N	62	58
3016417	s-amylp			TRUE	A	19	17
3016417	s-amylp	u/l	u/l	FALSE	A	80	74
3016417	s-amylp			FALSE	A	6	6
3016417	s-amylp	u/l	u/l	FALSE	H	13	13
3005685	s-amyls	u/l	u/l	FALSE	N	56	53
3005685	s-amyls	u/l	u/l	FALSE	A	88	78
3005685	s-amyls			TRUE	A	17	13
3005685	s-amyls	u/l	u/l	FALSE	H	9	9
3005685	s-amyls	u/l	u/l	FALSE	L	6	6
3037522	s-ana			FALSE	N	17570	14798
3037522	s-ana	titre	titre	FALSE	H	715	551
3037522	s-ana			FALSE	H	1094	743
3037522	s-ana	titre	titre	FALSE	N	1512	1428
3037522	s-ana	titre	titre	FALSE	A	3747	2747
3037522	s-ana			FALSE	A	707	565
3037522	s-ana			TRUE	A	425	360
3037522	s-ana			TRUE	N	75	72
3037522	s-ana			TRUE	H	60	55
3037522	s-ana(ait)	titre	titre	FALSE	A	25	23
3037522	s-ana-ab			FALSE	N	99	89
3037522	s-ana-ab	titre	titre	FALSE	A	9	9
3037522	s-ana-ab			TRUE	N	16	15
3037522	s-ana-ab			TRUE	A	14	13
3004616	s-ana-ty			FALSE	N	563	467
3004616	s-ana-ty			FALSE	A	815	616
-1	s-ana-ty	u/ml	u/ml	FALSE	N	8	8
3037522	s-anaab			TRUE	N	15	15
3037522	s-anaab	titre	titre	FALSE	H	79	74
3037522	s-anaab			FALSE	N	77	77
3037522	s-anaab			TRUE	H	63	58
3037522	s-anaab	titre	titre	FALSE	A	65	53
3037522	s-anaab			FALSE	A	16	15
3037522	s-anaab			FALSE	H	36	31
3037522	s-anaab			TRUE	A	44	39
3037522	s-anaab	titre	titre	FALSE	N	7	6
3029075	s-anaab-a			FALSE	N	869	832
-1	s-anaabbl			FALSE	N	968	851
3021661	s-ananase	u/ml	u/ml	FALSE	N	21	21
-1	s-anaty-jt			FALSE	A	14	12
3003284	s-anca			FALSE	N	2405	2145
-1	s-anca,perinukleaarinenvärjäytymiskuvio			FALSE	N	37	11
-1	s-anca,perinukleaarinenvärjäytymiskuvio	titre	titre	FALSE	A	6	6
-1	s-anca,sytoplasminenvärjäytymiskuvio			FALSE	N	41	12
3003284	s-anca-p	titre	titre	FALSE	A	28	10
-1	s-anca-t			FALSE	N	26	26
-1	s-ancabk			FALSE	N	172	168
-1	s-ancapika			FALSE	A	10	10
-1	s-ancatut			FALSE	N	6	6
-1	s-ancif			FALSE	N	271	236
-1	s-anplabg			FALSE	N	9	8
-1	s-antistreptolysiini			FALSE	N	53	52
-1	s-antistreptolysiini	iu/ml	iu/ml	FALSE	N	13	13
3026285	s-antitry	g/l	g/l	FALSE	A	1070	1012
3026285	s-antitry	g/l	g/l	FALSE	N	1093	1051
3026285	s-antitry			TRUE	A	145	131
3026285	s-antitry	g/l	g/l	FALSE	L	92	86
3026285	s-antitry	g/l	g/l	FALSE	H	220	216
3026285	s-antitry			FALSE	A	14	14
3026285	s-antitry			TRUE	H	15	15
42528783	s-apim10e	u/ml	u/ml	FALSE	A	9	8
42528783	s-apim10e	u/ml	u/ml	FALSE	N	8	8
3011831	s-apob/a1			FALSE	H	957	826
-1	s-apob/a1-suhde			TRUE	H	49	49
-1	s-apob/a1-suhde			TRUE	N	144	143
-1	s-apob/apoa1-suhde			TRUE	H	1049	1044
-1	s-apolipoproteiinia1	g/l	g/l	FALSE	N	246	228
-1	s-apolipoproteiinia1	g/l	g/l	FALSE	H	8	8
-1	s-apolipoproteiinia1	g/l	g/l	FALSE	L	11	11
-1	s-apolipoproteiinib	g/l	g/l	FALSE	N	248	229
-1	s-apolipoproteiinib	g/l	g/l	FALSE	L	12	11
3007456	s-appelse	u/ml	u/ml	FALSE	N	24	23
3007456	s-appelse			FALSE	N	6	6
-1	s-apututkimusneuvolalletr1seulvarten			FALSE	N	42	41
3046426	s-aqp4ab			FALSE	N	300	261
3041293	s-aridhas	ug/l	ug/l	FALSE	N	20	18
-1	s-aridhas			TRUE	N	9	8
-1	s-aridhas			FALSE	N	20	18
3041293	s-aridhas	ug/l	ug/l	FALSE	A	17	15
-1	s-aridhas	nmol/l	nmol/l	FALSE	A	7	7
3041293	s-aridhas	ug/l	ug/l	FALSE	H	7	6
-1	s-aripi	nmol/l	nmol/l	FALSE	N	46	38
-1	s-aripi	nmol/l	nmol/l	FALSE	A	138	102
-1	s-aripi	nmol/l	nmol/l	FALSE	L	22	14
-1	s-aripi	nmol/l	nmol/l	FALSE	H	42	21
-1	s-aripi			TRUE	N	14	11
3041293	s-aripi	ug/l	ug/l	FALSE	N	31	20
-1	s-aripi			TRUE	A	26	23
-1	s-aripi			FALSE	A	13	12
3041293	s-aripipr	ug/l	ug/l	FALSE	N	92	64
-1	s-aripipr	nmol/l	nmol/l	FALSE	H	70	40
-1	s-aripipr	nmol/l	nmol/l	FALSE	N	139	101
-1	s-aripipr	nmol/l	nmol/l	FALSE	L	19	16
-1	s-aripipr			FALSE	N	6	6
-1	s-aripipratsoli	nmol/l	nmol/l	FALSE	A	6	6
-1	s-aripipratsolinjadehydroaripipratsolinyht.lask.pitoisuus	ug/l	ug/l	FALSE	N	21	13
3013721	s-asat	u/l	u/l	FALSE	A	550	415
3013721	s-asat	u/l	u/l	FALSE	N	4380	3410
3013721	s-asat	u/l	u/l	FALSE	H	3426	2329
3013721	s-asat	u/l	u/l	FALSE	L	350	310
3013721	s-asat	iu/l	iu/l	FALSE	N	247	190
3013721	s-asat			FALSE	L	13	13
3013721	s-asat			FALSE	N	49	48
3041672	s-asca			FALSE	N	89	84
3004593	s-asca-aba	u/ml	u/ml	FALSE	A	9	7
3008092	s-asca-abg	u/ml	u/ml	FALSE	A	6	6
3004593	s-ascaba	u/ml	u/ml	FALSE	A	40	39
3004593	s-ascaba			FALSE	N	73	70
3004593	s-ascaba	u/ml	u/ml	FALSE	H	33	30
3004593	s-ascaba			TRUE	A	10	10
3008092	s-ascabg	u/ml	u/ml	FALSE	A	30	28
3008092	s-ascabg			FALSE	N	80	77
3008092	s-ascabg			TRUE	A	7	7
3008092	s-ascabg	u/ml	u/ml	FALSE	H	27	24
-1	s-asetoni			FALSE	N	138	83
-1	s-asetoni	mmol/l	mmol/l	FALSE	N	21	16
3015665	s-asiroe	u/ml	u/ml	FALSE	A	15	15
3015665	s-asiroe			FALSE	N	8	8
3015665	s-asiroe	u/ml	u/ml	FALSE	N	7	7
3013721	s-aspartaattiaminotransferaasi	u/l	u/l	FALSE	A	57	53
3013721	s-aspartaattiaminotransferaasi	u/l	u/l	FALSE	N	497	436
3013721	s-aspartaattiaminotransferaasi			FALSE	N	7	7
3008536	s-aspeag			FALSE	N	394	245
3008536	s-aspeag			FALSE	H	22	11
-1	s-aspeag	index	index	FALSE	A	31	8
-1	s-aspergillusfumigatus,igevasta-aineet	u/ml	u/ml	FALSE	A	16	13
-1	s-aspergillusfumigatus,igevasta-aineet			FALSE	N	13	13
-1	s-aspergillusversicolor(gm25),ige-vasta-aineet			FALSE	N	11	11
-1	s-aspergillusvesicolor,igevasta-aineet			FALSE	N	18	18
3011951	s-aspfume			FALSE	N	159	155
3011951	s-aspfume	u/ml	u/ml	FALSE	N	408	366
3011951	s-aspfume	u/ml	u/ml	FALSE	A	612	253
3011951	s-aspfume			TRUE	A	13	12
3011951	s-aspfume	u/ml	u/ml	FALSE	H	154	94
3011951	s-aspfume			FALSE	A	23	14
3011951	s-aspfume			TRUE	H	17	17
3013803	s-aspfumg	mg/l	mg/l	FALSE	N	151	114
3013803	s-aspfumg			FALSE	N	8	7
3011951	s-aspvere	u/ml	u/ml	FALSE	N	9	9
-1	s-ast			TRUE	H	17	16
-1	s-ast			FALSE	H	74	66
3021236	s-ast	iu/ml	iu/ml	FALSE	A	229	197
-1	s-ast			FALSE	N	809	768
3021236	s-ast	iu/ml	iu/ml	FALSE	H	153	140
3021236	s-ast	u/ml	u/ml	FALSE	A	76	67
3021236	s-ast	iu/ml	iu/ml	FALSE	N	183	180
-1	s-ast			TRUE	A	25	22
3021236	s-ast	u/ml	u/ml	FALSE	N	23	22
3021236	s-ast	u/ml	u/ml	FALSE	H	37	34
3021236	s-ast	iu/ml	iu/ml	FALSE	HH	11	9
-1	s-ast			TRUE	N	10	10
3035947	s-asta			FALSE	N	585	551
3035947	s-asta			TRUE	H	22	19
3035947	s-asta	iu/ml	iu/ml	FALSE	A	94	75
3035947	s-asta			TRUE	N	17	17
3035947	s-asta			FALSE	A	14	12
3035947	s-asta	iu/ml	iu/ml	FALSE	H	12	11
-1	s-aurkuke	u/ml	u/ml	FALSE	N	6	6
3014114	s-aurpulg	mg/l	mg/l	FALSE	N	7	6
-1	s-avokade	u/ml	u/ml	FALSE	N	13	13
3009035	s-b12	pmol/l	pmol/l	FALSE	N	35	34
3009035	s-b12	pmol/l	pmol/l	FALSE	A	11	10
3009035	s-b12-akt	pmol/l	pmol/l	FALSE	A	129	112
43054903	s-b12-tc2			FALSE	L	8238	7393
43054903	s-b12-tc2	pmol/l	pmol/l	FALSE	N	54903	40089
43054903	s-b12-tc2			FALSE	N	57405	39741
43054903	s-b12-tc2	pmol/l	pmol/l	FALSE	A	3646	3108
43054903	s-b12-tc2			TRUE	N	4631	3928
43054903	s-b12-tc2	pmol/l	pmol/l	FALSE	H	332	317
43054903	s-b12-tc2			TRUE	H	437	386
43054903	s-b12-tc2	pmol/l	pmol/l	FALSE	L	1495	1289
43054903	s-b12-tc2			TRUE	A	1119	975
43054903	s-b12-tc2			FALSE	A	181	175
43054903	s-b12-tc2			FALSE	H	21	21
43054903	s-b12-tc2			TRUE	L	141	128
3009035	s-b12-vit	pmol/l	pmol/l	FALSE	N	11323	9613
3009035	s-b12-vit	pmol/l	pmol/l	FALSE	A	12436	9501
3009035	s-b12-vit			FALSE	A	763	679
3009035	s-b12-vit			TRUE	N	5580	4447
3009035	s-b12-vit			TRUE	A	3544	2786
3009035	s-b12-vit			TRUE	H	2434	2028
3009035	s-b12-vit	pmol/l	pmol/l	FALSE	H	3485	3090
3009035	s-b12-vit	pmol/l	pmol/l	FALSE	L	224	211
3009035	s-b12-vit			FALSE	L	159	151
3009035	s-b12-vit			TRUE	L	84	82
3009035	s-b12-vit			FALSE	N	59	58
3009035	s-b12-vit			FALSE	H	70	68
3009035	s-b12-vit	pmol/l	pmol/l	FALSE	AA	30	28
3009035	s-b12-vitamiini	pmol/l	pmol/l	FALSE	H	20	20
3009035	s-b12-vitamiini	pmol/l	pmol/l	FALSE	A	149	146
3009035	s-b12-vitamiini	pmol/l	pmol/l	FALSE	N	113	106
3009035	s-b12-vitamiini			FALSE	A	11	10
3009035	s-b12-vitamiini			FALSE	N	9	9
3009035	s-b12-vitamiini(ko)	pmol/l	pmol/l	FALSE	N	44	42
3009035	s-b12-vitamiini(pi)	pmol/l	pmol/l	FALSE	N	36	34
-1	s-b12-vitamiini,aktiivinen	pmol/l	pmol/l	FALSE	A	47	42
-1	s-b12-vitamiini,aktiivinen	pmol/l	pmol/l	FALSE	N	27	25
-1	s-b12-vitamiini,aktiivinen	pmol/l	pmol/l	FALSE	L	26	23
-1	s-b12-vitamiini,aktiivinen			FALSE	N	14	14
-1	s-b12-vitamiini,transkobalamiiniii:eensit.			FALSE	N	149	138
-1	s-b12-vitamiini,transkobalamiiniii:eensit.	pmol/l	pmol/l	FALSE	N	69	63
-1	s-b12-vitamiini,transkobalamiiniii:eensit.	pmol/l	pmol/l	FALSE	A	11	10
-1	s-b12-vitamiini,transkobalamiiniii:eensitoutun	pmol/l	pmol/l	FALSE	A	57	56
43054903	s-b12-vitamiini,transkobalamiiniii:eensitoutunut,seerumista			FALSE	N	76	69
43054903	s-b12-vitamiini,transkobalamiiniii:eensitoutunut,seerumista	pmol/l	pmol/l	FALSE	N	75	64
-1	s-b12-vitamiini,transkobalamiiniii:nsitoutunut	pmol/l	pmol/l	FALSE	N	1024	976
-1	s-b12-vitamiini,transkobalamiiniii:nsitoutunut			FALSE	N	580	560
-1	s-b12-vitamiini,transkobalamiiniii:nsitoutunut	pmol/l	pmol/l	FALSE	L	25	20
-1	s-b12-vitamiini.aktiivinen	pmol/l	pmol/l	FALSE	A	15	15
3009035	s-b12t-c2	pmol/l	pmol/l	FALSE	A	7	7
3009035	s-b12vit	pmol/l	pmol/l	FALSE	A	27	25
3043723	s-b1glob	g/l	g/l	FALSE	A	138	47
-1	s-b1glob			TRUE	N	16	15
3043747	s-b2glob	g/l	g/l	FALSE	A	149	48
-1	s-b2glob			TRUE	N	16	14
3018658	s-b2gpabg			FALSE	N	21	19
3018658	s-b2gpabg	u/ml	u/ml	FALSE	N	55	48
3018658	s-b2gpabg	u/ml	u/ml	FALSE	A	67	43
-1	s-b2gpabg	sgu	sgu	FALSE	A	30	20
3018658	s-b2gpabg			TRUE	A	12	9
3014300	s-b2gpabm	u/ml	u/ml	FALSE	A	46	35
3014300	s-b2gpabm			FALSE	N	18	16
3014300	s-b2gpabm			TRUE	A	11	8
3013201	s-b2miglo	mg/l	mg/l	FALSE	A	2494	1466
3013201	s-b2miglo	mg/l	mg/l	FALSE	H	840	652
3013201	s-b2miglo			TRUE	A	99	84
3013201	s-b2miglo			FALSE	A	63	23
3013201	s-b2miglo	mg/l	mg/l	FALSE	N	425	360
3013201	s-b2miglo			TRUE	H	16	14
3042585	s-b6-vit	nmol/l	nmol/l	FALSE	A	183	168
3042585	s-b6-vit	nmol/l	nmol/l	FALSE	H	35	29
3042585	s-b6-vit	nmol/l	nmol/l	FALSE	N	60	58
3042585	s-b6-vit			FALSE	A	14	14
-1	s-banaane	u/ml	u/ml	FALSE	H	14	13
-1	s-banaane	u/ml	u/ml	FALSE	A	22	22
-1	s-banaane	u/ml	u/ml	FALSE	N	44	43
-1	s-bartab			FALSE	N	126	125
-1	s-basilie	u/ml	u/ml	FALSE	N	7	7
3043723	s-beeta-1	g/l	g/l	FALSE	H	9	6
-1	s-beeta-1-globuliini	g/l	g/l	FALSE	N	8	7
-1	s-beeta-1-globuliini,fraktio	g/l	g/l	FALSE	N	56	53
3043747	s-beeta-2	g/l	g/l	FALSE	H	13	9
-1	s-beeta-2-globuliini	g/l	g/l	FALSE	N	11	9
