group_id	TEST_NAME	UNIT	n	p_missing	deciles	LongName	prefix_meaning	suffix_meaning	group_path	has_component	has_property	has_time_aspect	has_system	has_scale_type	has_method	is_panel
79	u-prokre	g/mol	973	0.41	[5.03, 6.97, 8.99, 11.1, 14.55, 19.47, 27.35, 52.28, 161.87]	U -Proteiinin ja kreatiniinin suhde	Urine		2.1.2.2.2.1.1.1.2.1	Protein/Creatinine	Ratio	Point in time (spot)	Urine	Qn		FALSE
79	u-prokre	mg/mmol	1813	0	[9.66, 12.56, 16.16, 21.33, 30.42, 49.33, 102.26, 292.89, 1027.72]	U -Proteiinin ja kreatiniinin suhde	Urine		2.1.2.2.2.1.1.1.2.1	Protein/Creatinine	Ratio	Point in time (spot)	Urine	Qn		FALSE
79	u-prokre		646	99.85		U -Proteiinin ja kreatiniinin suhde	Urine		2.1.2.2.2.1.1.1.2.1	Protein/Creatinine	Ratio	Point in time (spot)	Urine	Qn		FALSE
79	u-protkre	mg/mmol	121	0			Urine		2.1.2.2.2.1.1.1.2.1	Protein/Creatinine	Ratio	Point in time (spot)	Urine	Qn		FALSE
79	u-protkre		9	100			Urine		2.1.2.2.2.1.1.1.2.1	Protein/Creatinine	Ratio	Point in time (spot)	Urine	Qn		FALSE
79	u-sakka,bakt		330	99.39			Urine		2.1.2.2.2.1.1.1.2.1	Bacteria	Presence or Threshold	Point in time (spot)	Urine sediment	Ord		FALSE
79	u-sakka,epit		1251	71.3	[0, 0, 0, 0, 0, 0, 0.33, 1, 2]		Urine		2.1.2.2.2.1.1.1.2.1	Epithelial cells	Arbitrary Concentration	Point in time (spot)	Urine sediment	SemiQn		FALSE
79	u-sakka,eryt	u/field	1247	0	[0, 1, 1, 1, 1, 2, 2.67, 4, 7]		Urine		2.1.2.2.2.1.1.1.2.1	Erythrocytes	Number Concentration	Point in time (spot)	Urine sediment	Qn		FALSE
79	u-sakka,eryt		121	100	[0, 0, 0, 0, 0.62, 1, 2, 3.04, 7.71]		Urine		2.1.2.2.2.1.1.1.2.1	Erythrocytes	Number Concentration	Point in time (spot)	Urine sediment	Qn		FALSE
79	u-sakka,leuk	u/field	1087	0	[0, 0, 0, 0, 0, 1, 1, 2.25, 5]		Urine		2.1.2.2.2.1.1.1.2.1	Leukocytes	Number Concentration	Point in time (spot)	Urine sediment	Qn		FALSE
79	u-sakka,leuk		261	100	[0, 0, 0, 0, 0, 0.98, 2, 4.88, 11.66]		Urine		2.1.2.2.2.1.1.1.2.1	Leukocytes	Number Concentration	Point in time (spot)	Urine sediment	Qn		FALSE
79	u-sakka,lier		367	5.72	[0, 0, 0, 0, 0, 0, 0, 0, 0]		Urine		2.1.2.2.2.1.1.1.2.1	Casts	Presence or Threshold	Point in time (spot)	Urine sediment	Ord		FALSE
79	u-sakka,makrof		367	4.63	[0, 0, 0, 0, 0, 0, 0, 0, 0]		Urine		2.1.2.2.2.1.1.1.2.1	Macrophages	Presence or Threshold	Point in time (spot)	Urine sediment	Ord		FALSE
79	u-sakka,muuta		456	25.88	[0, 0, 0, 0, 0, 0, 0, 0, 0]		Urine		2.1.2.2.2.1.1.1.2.1	Microscopic findings	Finding	Point in time (spot)	Urine sediment	Nar		FALSE
79	u-solut,muut		136	88.24			Urine		2.1.2.2.2.1.1.1.2.1	Cells	Finding	Point in time (spot)	Urine	Nar		FALSE
84	alvhuumott		120	100					2.1.2.2.2.1.1.2.1.1.2.1	Specimen collection	Finding	Point in time (spot)	^Patient	Nar		FALSE
84	bm-notto		364	100			Bone marrow		2.1.2.2.2.1.1.2.1.1.2.1	Specimen collection	Finding	Point in time (spot)	Bone marrow	Nar		FALSE
84	gyn.notto		1682	100					2.1.2.2.2.1.1.2.1.1.2.1	Specimen collection	Finding	Point in time (spot)	^Patient	Nar		FALSE
84	huumn.otto		1041	100					2.1.2.2.2.1.1.2.1.1.2.1	Specimen collection	Finding	Point in time (spot)	^Patient	Nar		FALSE
84	n-otto		165	100					2.1.2.2.2.1.1.2.1.1.2.1	Specimen collection	Finding	Point in time (spot)	^Patient	Nar		FALSE
84	n.otto		258	100					2.1.2.2.2.1.1.2.1.1.2.1	Specimen collection	Finding	Point in time (spot)	^Patient	Nar		FALSE
84	notto		4008	99.88					2.1.2.2.2.1.1.2.1.1.2.1	Specimen collection	Finding	Point in time (spot)	^Patient	Nar		FALSE
84	notto,neuv		634	100					2.1.2.2.2.1.1.2.1.1.2.1	Counseling	Finding	Point in time (spot)	^Patient	Nar		FALSE
84	notto,tyks		416	100					2.1.2.2.2.1.1.2.1.1.2.1							FALSE
84	notto/eris		444	100					2.1.2.2.2.1.1.2.1.1.2.1	Specimen collection	Finding	Point in time (spot)	^Patient	Nar		FALSE
84	nottocovid		1700	100					2.1.2.2.2.1.1.2.1.1.2.1	Specimen collection	Finding	Point in time (spot)	^Patient	Nar		FALSE
84	nottopkl		3516	100					2.1.2.2.2.1.1.2.1.1.2.1							FALSE
84	nottoverikoe		1735	100					2.1.2.2.2.1.1.2.1.1.2.1	Specimen collection	Finding	Point in time (spot)	^Patient	Nar		FALSE
84	näyt.käsit		520	100					2.1.2.2.2.1.1.2.1.1.2.1	Specimen handling	Finding	Point in time (spot)		Nar		FALSE
84	näyt.ot-1		174	100					2.1.2.2.2.1.1.2.1.1.2.1	Specimen collection	Finding	Point in time (spot)	^Patient	Nar		FALSE
84	näyt.ot.		10018	100					2.1.2.2.2.1.1.2.1.1.2.1	Specimen collection	Finding	Point in time (spot)	^Patient	Nar		FALSE
84	näyt.otto		5060	100					2.1.2.2.2.1.1.2.1.1.2.1	Specimen collection	Finding	Point in time (spot)	^Patient	Nar		FALSE
84	näytekulje		408	100					2.1.2.2.2.1.1.2.1.1.2.1	Specimen transport	Finding	Point in time (spot)		Nar		FALSE
84	näytt.otto		7199	100					2.1.2.2.2.1.1.2.1.1.2.1	Specimen collection	Finding	Point in time (spot)	^Patient	Nar		FALSE
84	näytteenot		600	100					2.1.2.2.2.1.1.2.1.1.2.1	Specimen collection	Finding	Point in time (spot)	^Patient	Nar		FALSE
84	näytteenotto		1441	100					2.1.2.2.2.1.1.2.1.1.2.1	Specimen collection	Finding	Point in time (spot)	^Patient	Nar		FALSE
84	ottotapa	h	452	0	[2, 2.94, 3.78, 4, 4, 5, 5.83, 6.78, 8]				2.1.2.2.2.1.1.2.1.1.2.1	Specimen collection method	Type	Point in time (spot)	^Patient	Ord		FALSE
84	ottotapa		73358	100					2.1.2.2.2.1.1.2.1.1.2.1	Specimen collection method	Type	Point in time (spot)	^Patient	Nom		FALSE
84	u-ottotap		363	100			Urine		2.1.2.2.2.1.1.2.1.1.2.1	Urine specimen collection method	Type	Point in time (spot)	^Patient	Nom		FALSE
84	u-tutk/ottotapa		5714	100			Urine		2.1.2.2.2.1.1.2.1.1.2.1	Urine specimen collection method	Type	Point in time (spot)	^Patient	Nom		FALSE
84	valv.notto		502	100					2.1.2.2.2.1.1.2.1.1.2.1	Specimen collection supervised	Finding	Point in time (spot)	^Patient	Nar		FALSE
85	-aerobivi		314	100					2.1.2.2.2.1.1.2.1.1.2.2.1.1	Bacteria	Presence or Identity	Point in time (spot)		Nar	Organism specific culture	FALSE
85	-anaerobi		320	100					2.1.2.2.2.1.1.2.1.1.2.2.1.1	Bacteria	Presence or Identity	Point in time (spot)		Nar	Organism specific culture	FALSE
85	-omactgc		591	100					2.1.2.2.2.1.1.2.1.1.2.2.1.1					Nar		FALSE
85	annosvoim		182	65.93					2.1.2.2.2.1.1.2.1.1.2.2.1.1					Nar		FALSE
85	b-koboltti	ug/l	157	0	[0.5, 0.72, 0.96, 1.18, 1.68, 2.2, 3.97, 6.08, 10.46]		Blood		2.1.2.2.2.1.1.2.1.1.2.2.1.1	Cobalt	Mass Concentration	Point in time (spot)	Blood	Qn		FALSE
85	cand-odl.		542	89.67					2.1.2.2.2.1.1.2.1.1.2.2.1.1	Candida	Presence or Identity	Point in time (spot)		Nar	Organism specific culture	FALSE
85	cand.nativ		286	100					2.1.2.2.2.1.1.2.1.1.2.2.1.1	Candida	Presence or Identity	Point in time (spot)		Nom	Microscopy	FALSE
85	cladosp.he	mm	11	0					2.1.2.2.2.1.1.2.1.1.2.2.1.1	Cladosporium herbarum Ab.IgE	Length	Point in time (spot)	^Patient	Qn	Skin test	FALSE
85	cladosp.he	u/ml	69	0	[0, 0.01, 0.01, 0.04, 0.13, 0.41, 0.5, 0.87, 4.4]				2.1.2.2.2.1.1.2.1.1.2.2.1.1	Cladosporium herbarum Ab.IgE	Arbitrary Concentration	Point in time (spot)	Serum	Qn	Immunoassay	FALSE
85	cladosp.he		680	93.82					2.1.2.2.2.1.1.2.1.1.2.2.1.1	Cladosporium herbarum Ab.IgE	Presence or Threshold	Point in time (spot)	Serum	Ord	Immunoassay	FALSE
85	corona229e		619	100					2.1.2.2.2.1.1.2.1.1.2.2.1.1	Coronavirus 229E	Presence or Identity	Point in time (spot)		Ord		FALSE
85	coronahku1		619	100					2.1.2.2.2.1.1.2.1.1.2.2.1.1	Coronavirus HKU1	Presence or Identity	Point in time (spot)		Ord		FALSE
85	coronanl63		619	100					2.1.2.2.2.1.1.2.1.1.2.2.1.1	Coronavirus NL63	Presence or Identity	Point in time (spot)		Ord		FALSE
85	coronaoc43		619	100					2.1.2.2.2.1.1.2.1.1.2.2.1.1	Coronavirus OC43	Presence or Identity	Point in time (spot)		Ord		FALSE
85	f-norogi		261	100			Feces		2.1.2.2.2.1.1.2.1.1.2.2.1.1	Norovirus genogroup I	Presence or Identity	Point in time (spot)	Stool	Ord		FALSE
85	f-norogii		261	100			Feces		2.1.2.2.2.1.1.2.1.1.2.2.1.1	Norovirus genogroup II	Presence or Identity	Point in time (spot)	Stool	Ord		FALSE
85	f-projekti		469	100			Feces		2.1.2.2.2.1.1.2.1.1.2.2.1.1			Point in time (spot)	Stool	Nar		FALSE
85	hpvpapctgc		116	100					2.1.2.2.2.1.1.2.1.1.2.2.1.1	Human papillomavirus	Presence or Identity	Point in time (spot)	Cervix	Ord	Nucleic acid amplification with probe detection	FALSE
85	hpvrefctgc		135	100					2.1.2.2.2.1.1.2.1.1.2.2.1.1	Human papillomavirus	Presence or Identity	Point in time (spot)	Cervix	Ord	Nucleic acid amplification with probe detection	FALSE
85	norogi		139	100					2.1.2.2.2.1.1.2.1.1.2.2.1.1	Norovirus genogroup I	Presence or Identity	Point in time (spot)		Ord		FALSE
85	norogii		139	100					2.1.2.2.2.1.1.2.1.1.2.2.1.1	Norovirus genogroup II	Presence or Identity	Point in time (spot)		Ord		FALSE
85	p-asetoni	mmol/l	171	0	[0, 0, 0, 0, 0, 0, 0.99, 1.7, 3.4]		Plasma		2.1.2.2.2.1.1.2.1.1.2.2.1.1	Acetone	Substance Concentration	Point in time (spot)	Plasma	Qn		FALSE
85	p-asetoni		305	100			Plasma		2.1.2.2.2.1.1.2.1.1.2.2.1.1	Acetone	Presence or Threshold	Point in time (spot)	Plasma	Ord		FALSE
85	p-uraatti	umol/l	6902	0	[234.14, 271.61, 301.37, 327.94, 355.71, 383.49, 416.66, 458.38, 518.94]		Plasma		2.1.2.2.2.1.1.2.1.1.2.2.1.1	Urate	Substance Concentration	Point in time (spot)	Plasma	Qn		FALSE
85	p-uraatti		32	87.5			Plasma		2.1.2.2.2.1.1.2.1.1.2.2.1.1	Urate	Presence or Threshold	Point in time (spot)	Plasma	Ord		FALSE
85	projekti1		160	100					2.1.2.2.2.1.1.2.1.1.2.2.1.1					Nar		FALSE
85	s-asetoni	mmol/l	42	0		S -Asetoni	Serum		2.1.2.2.2.1.1.2.1.1.2.2.1.1	Acetone	Substance Concentration	Point in time (spot)	Serum	Qn		FALSE
85	s-asetoni		414	100		S -Asetoni	Serum		2.1.2.2.2.1.1.2.1.1.2.2.1.1	Acetone	Presence or Threshold	Point in time (spot)	Serum	Ord		FALSE
85	s-uraatti	umol/l	621	0	[231.75, 257.74, 279.08, 298.35, 317.34, 343.64, 366.52, 401.97, 449.54]		Serum		2.1.2.2.2.1.1.2.1.1.2.2.1.1	Urate	Substance Concentration	Point in time (spot)	Serum	Qn		FALSE
85	s-uraatti		38	100			Serum		2.1.2.2.2.1.1.2.1.1.2.2.1.1	Urate	Presence or Threshold	Point in time (spot)	Serum	Ord		FALSE
85	s-valproaatti	umol/l	431	0	[243.85, 308.03, 356.19, 396.72, 425.61, 467.25, 503.69, 550.21, 628.49]		Serum		2.1.2.2.2.1.1.2.1.1.2.2.1.1	Valproic acid	Substance Concentration	Point in time (spot)	Serum	Qn		FALSE
85	s-valproaatti		16	87.5			Serum		2.1.2.2.2.1.1.2.1.1.2.2.1.1	Valproic acid		Point in time (spot)	Serum	Nar		FALSE
85	ts-abortti		315	100		Ts-Aborttikudoksen dissektiotutkimus	Tissue		2.1.2.2.2.1.1.2.1.1.2.2.1.1	Gross findings	Finding	Point in time (spot)	Tissue	Nar		FALSE
85	u-omactgc		480	100			Urine		2.1.2.2.2.1.1.2.1.1.2.2.1.1			Point in time (spot)	Urine	Nar		FALSE
85	uraatti	umol/l	3560	0	[230.56, 267.35, 298.53, 325.87, 354.19, 383.04, 414.66, 454.9, 512.27]				2.1.2.2.2.1.1.2.1.1.2.2.1.1	Urate	Substance Concentration	Point in time (spot)	Serum or Plasma	Qn		FALSE
85	uraatti		19	100					2.1.2.2.2.1.1.2.1.1.2.2.1.1	Urate	Presence or Threshold	Point in time (spot)		Ord		FALSE
89	-hpvseul		3483	100		-Papilloomavirus, seulonta			2.1.2.2.2.1.1.2.1.2.1.1	Human papilloma virus	Presence or Threshold	Point in time (spot)		Ord		FALSE
89	hoikemseul		526	100					2.1.2.2.2.1.1.2.1.2.1.1							FALSE
89	hpvseul		402	100					2.1.2.2.2.1.1.2.1.2.1.1	Human papilloma virus	Presence or Threshold	Point in time (spot)		Ord		FALSE
89	hörsel		112	100					2.1.2.2.2.1.1.2.1.2.1.1							FALSE
89	luov.seul.		114	100					2.1.2.2.2.1.1.2.1.2.1.1							TRUE
89	näköseula		207	3.86	[1, 1, 1, 1, 1, 1, 1, 1, 1]				2.1.2.2.2.1.1.2.1.2.1.1	Visual acuity	Finding	Point in time (spot)	^Patient	Qn		FALSE
89	oma-kemseu		242	100					2.1.2.2.2.1.1.2.1.2.1.1				Urine			TRUE
89	oma-kemseula		108	100					2.1.2.2.2.1.1.2.1.2.1.1				Urine			TRUE
89	oma-u-kems		761	100					2.1.2.2.2.1.1.2.1.2.1.1				Urine			TRUE
89	oma-u-kemseul		230	100					2.1.2.2.2.1.1.2.1.2.1.1				Urine			TRUE
89	rhdnegseul		161	100					2.1.2.2.2.1.1.2.1.2.1.1	Rh(D) Ab	Presence or Threshold	Point in time (spot)	Serum or Plasma	Ord		FALSE
89	s-enaseul		1344	99.78			Serum		2.1.2.2.2.1.1.2.1.2.1.1				Serum			TRUE
89	s-ivfseul		168	100			Serum		2.1.2.2.2.1.1.2.1.2.1.1				Serum			TRUE
89	s-tr1seul		26880	100		S -Sikiön kehityshäiriöiden seulonta, ensimmäinen trimesteri	Serum		2.1.2.2.2.1.1.2.1.2.1.1				Serum			TRUE
89	s-tr2seul		527	100		S -Sikiön kehityshäiriöiden seulonta, toinen trimesteri	Serum		2.1.2.2.2.1.1.2.1.2.1.1				Serum			TRUE
89	s-trseul		125	100			Serum		2.1.2.2.2.1.1.2.1.2.1.1				Serum			TRUE
89	s-äit-seul		7521	100			Serum		2.1.2.2.2.1.1.2.1.2.1.1				Serum			TRUE
89	s-äit-seula		117	100			Serum		2.1.2.2.2.1.1.2.1.2.1.1				Serum			TRUE
89	s-äitseul		24752	100			Serum		2.1.2.2.2.1.1.2.1.2.1.1				Serum			TRUE
89	u-huseula		2519	100			Urine		2.1.2.2.2.1.1.2.1.2.1.1				Urine			TRUE
89	u-kemseu		15207	99.98			Urine		2.1.2.2.2.1.1.2.1.2.1.1				Urine			TRUE
89	u-kemseul	form	1298	0		U -Kemiallinen seulonta	Urine		2.1.2.2.2.1.1.2.1.2.1.1				Urine			TRUE
89	u-kemseul	h	100	0		U -Kemiallinen seulonta	Urine		2.1.2.2.2.1.1.2.1.2.1.1				Urine			TRUE
89	u-kemseul		1336031	100	[0, 1.01, 1.01, 1.02, 1.02, 1.02, 4.17, 5.87, 6.26]	U -Kemiallinen seulonta	Urine		2.1.2.2.2.1.1.2.1.2.1.1	Specific gravity	Specific Gravity	Point in time (spot)	Urine	Qn	Test strip	FALSE
89	u-kemseul,		257	100			Urine		2.1.2.2.2.1.1.2.1.2.1.1				Urine			TRUE
89	u-kemseula		124	100			Urine		2.1.2.2.2.1.1.2.1.2.1.1				Urine			TRUE
89	u-kemseup		5478	99.91			Urine		2.1.2.2.2.1.1.2.1.2.1.1				Urine			TRUE
89	äit-seula		210	100					2.1.2.2.2.1.1.2.1.2.1.1				Serum			TRUE
105	b-pvk	%	1036	0	[12.98, 13, 13, 13, 13.02, 14, 14, 14, 14.9]	B -Perusverenkuva	Blood		2.1.2.2.2.1.2.1.1	Erythrocyte distribution width	Ratio	Point in time (spot)	Blood	Qn	Calculated	FALSE
105	b-pvk	e12/l	180	0		B -Perusverenkuva	Blood		2.1.2.2.2.1.2.1.1	Erythrocytes	Number Concentration	Point in time (spot)	Blood	Qn	Automated count	FALSE
105	b-pvk	e9/l	180	0		B -Perusverenkuva	Blood		2.1.2.2.2.1.2.1.1		Number Concentration	Point in time (spot)	Blood	Qn	Automated count	FALSE
105	b-pvk	fl	191	0		B -Perusverenkuva	Blood		2.1.2.2.2.1.2.1.1	Erythrocyte mean volume	Entitic Volume	Point in time (spot)	Blood	Qn	Calculated	FALSE
105	b-pvk	form	6	0		B -Perusverenkuva	Blood		2.1.2.2.2.1.2.1.1			Point in time (spot)	Blood	Qn		FALSE
105	b-pvk	g/l	371	0	[130.49, 135.97, 140.17, 143.56, 146.5, 149.94, 154.99, 161.16, 169.87]	B -Perusverenkuva	Blood		2.1.2.2.2.1.2.1.1	Hemoglobin	Mass Concentration	Point in time (spot)	Blood	Qn	Automated count	FALSE
105	b-pvk	paketti	261	0	[31329.79, 60496.46, 87166.96, 116360.34, 146168.26, 177141.71, 213025.07, 240401.38, 278743.21]	B -Perusverenkuva	Blood		2.1.2.2.2.1.2.1.1				Blood			TRUE
105	b-pvk	pg	191	0		B -Perusverenkuva	Blood		2.1.2.2.2.1.2.1.1	Erythrocyte mean mass	Entitic Mass	Point in time (spot)	Blood	Qn	Calculated	FALSE
105	b-pvk		1084645	100		B -Perusverenkuva	Blood		2.1.2.2.2.1.2.1.1				Blood			TRUE
105	b-pvk(pi)		994	100			Blood		2.1.2.2.2.1.2.1.1				Blood			TRUE
105	b-pvk+eo		1355	100			Blood		2.1.2.2.2.1.2.1.1				Blood			TRUE
105	b-pvk+kd		335	100			Blood		2.1.2.2.2.1.2.1.1				Blood			TRUE
105	b-pvk+ne		301325	100			Blood		2.1.2.2.2.1.2.1.1				Blood			TRUE
105	b-pvk+ner		551	100			Blood		2.1.2.2.2.1.2.1.1				Blood			TRUE
105	b-pvk+t	%	16337	0	[8.54, 11.43, 12.73, 13.01, 14.63, 21.66, 27.29, 34.08, 48.89]	B -Perusverenkuva ja trombosyytit	Blood		2.1.2.2.2.1.2.1.1	Lymphocytes/Leukocytes	Number Fraction	Point in time (spot)	Blood	Qn	Automated count	FALSE
105	b-pvk+t	%g	229	0		B -Perusverenkuva ja trombosyytit	Blood		2.1.2.2.2.1.2.1.1			Point in time (spot)	Blood	Qn		FALSE
105	b-pvk+t	%l	229	0	[15.3, 18.86, 20.93, 24.39, 26.09, 27.9, 29.48, 31.36, 37.88]	B -Perusverenkuva ja trombosyytit	Blood		2.1.2.2.2.1.2.1.1	Lymphocytes/Leukocytes	Number Fraction	Point in time (spot)	Blood	Qn	Automated count	FALSE
105	b-pvk+t	%m	229	0	[9, 10, 10.3, 10.73, 11, 11.47, 11.97, 12.55, 13.3]	B -Perusverenkuva ja trombosyytit	Blood		2.1.2.2.2.1.2.1.1	Monocytes/Leukocytes	Number Fraction	Point in time (spot)	Blood	Qn	Automated count	FALSE
105	b-pvk+t	e12/l	8	0		B -Perusverenkuva ja trombosyytit	Blood		2.1.2.2.2.1.2.1.1	Erythrocytes	Number Concentration	Point in time (spot)	Blood	Qn	Automated count	FALSE
105	b-pvk+t	e9/l	4647	0	[0, 0, 0, 0, 0, 0, 2.04, 5.2, 8.91]	B -Perusverenkuva ja trombosyytit	Blood		2.1.2.2.2.1.2.1.1	Leukocytes	Number Concentration	Point in time (spot)	Blood	Qn	Automated count	FALSE
105	b-pvk+t	fl	8	0		B -Perusverenkuva ja trombosyytit	Blood		2.1.2.2.2.1.2.1.1	Erythrocyte mean volume	Entitic Volume	Point in time (spot)	Blood	Qn	Calculated	FALSE
105	b-pvk+t	form	361	0	[0, 0, 0, 0, 0, 0, 0, 0.89, 1]	B -Perusverenkuva ja trombosyytit	Blood		2.1.2.2.2.1.2.1.1			Point in time (spot)	Blood	Qn		FALSE
105	b-pvk+t	g/l	2746	0	[312.86, 315.11, 317.96, 319.16, 327.56, 334.19, 340.53, 346.44, 355.56]	B -Perusverenkuva ja trombosyytit	Blood		2.1.2.2.2.1.2.1.1	Erythrocyte mean corpuscular hemoglobin concentration	Mass Concentration	Point in time (spot)	Blood	Qn	Calculated	FALSE
105	b-pvk+t	l/l	6	0		B -Perusverenkuva ja trombosyytit	Blood		2.1.2.2.2.1.2.1.1	Hematocrit	Volume Fraction	Point in time (spot)	Blood	Qn	Calculated	FALSE
105	b-pvk+t	paketti	269	0	[1, 1, 1, 1, 1, 1, 1, 1, 1]	B -Perusverenkuva ja trombosyytit	Blood		2.1.2.2.2.1.2.1.1				Blood			TRUE
105	b-pvk+t	pg	2769	0	[29, 29.58, 30, 30.35, 31, 31.07, 32, 32.99, 34.11]	B -Perusverenkuva ja trombosyytit	Blood		2.1.2.2.2.1.2.1.1	Erythrocyte mean mass	Entitic Mass	Point in time (spot)	Blood	Qn	Calculated	FALSE
105	b-pvk+t		4547373	100	[1, 1, 1, 1, 1, 1, 1, 1, 1]	B -Perusverenkuva ja trombosyytit	Blood		2.1.2.2.2.1.2.1.1				Blood			TRUE
105	b-pvk+t+e		1491	100			Blood		2.1.2.2.2.1.2.1.1				Blood			TRUE
105	b-pvk+t+n		20012	100			Blood		2.1.2.2.2.1.2.1.1				Blood			TRUE
105	b-pvk+t+ne		1150	100			Blood		2.1.2.2.2.1.2.1.1				Blood			TRUE
105	b-pvk+t+r		713	100			Blood		2.1.2.2.2.1.2.1.1				Blood			TRUE
105	b-pvk+tk		466	100			Blood		2.1.2.2.2.1.2.1.1				Blood			TRUE
105	b-pvk+tkd	%	567	0	[10.52, 11.98, 22.28, 26.53, 30.21, 32.92, 36.29, 39.43, 43.1]	B -Perusverenkuva, leukosyyttien erittelylaskenta koneella, solujakauma, trombosyytit	Blood		2.1.2.2.2.1.2.1.1	Lymphocytes/Leukocytes	Number Fraction	Point in time (spot)	Blood	Qn	Automated count	FALSE
105	b-pvk+tkd	e9/l	5	0		B -Perusverenkuva, leukosyyttien erittelylaskenta koneella, solujakauma, trombosyytit	Blood		2.1.2.2.2.1.2.1.1		Number Concentration	Point in time (spot)	Blood	Qn	Automated count	FALSE
105	b-pvk+tkd		347141	99.77	[1, 1, 1, 1, 1, 1, 1, 1, 1]	B -Perusverenkuva, leukosyyttien erittelylaskenta koneella, solujakauma, trombosyytit	Blood		2.1.2.2.2.1.2.1.1				Blood			TRUE
105	b-pvk+tkd,baso	%	4387	0	[0.13, 0.2, 0.3, 0.34, 0.4, 0.5, 0.59, 0.7, 0.91]		Blood		2.1.2.2.2.1.2.1.1	Basophils/Leukocytes	Number Fraction	Point in time (spot)	Blood	Qn	Automated count	FALSE
105	b-pvk+tkd,baso	e9/l	4345	0	[0.01, 0.02, 0.02, 0.02, 0.03, 0.03, 0.04, 0.05, 0.06]		Blood		2.1.2.2.2.1.2.1.1	Basophils	Number Concentration	Point in time (spot)	Blood	Qn	Automated count	FALSE
105	b-pvk+tkd,baso		28	96.43			Blood		2.1.2.2.2.1.2.1.1	Basophils		Point in time (spot)	Blood	Nar		FALSE
105	b-pvk+tkd,eo	%	4389	0	[0.28, 0.95, 1.44, 1.88, 2.38, 2.9, 3.5, 4.34, 5.77]		Blood		2.1.2.2.2.1.2.1.1	Eosinophils/Leukocytes	Number Fraction	Point in time (spot)	Blood	Qn	Automated count	FALSE
105	b-pvk+tkd,eo	e9/l	4355	0	[0.02, 0.07, 0.1, 0.13, 0.16, 0.2, 0.24, 0.3, 0.39]		Blood		2.1.2.2.2.1.2.1.1	Eosinophils	Number Concentration	Point in time (spot)	Blood	Qn	Automated count	FALSE
105	b-pvk+tkd,eo		35	77.14			Blood		2.1.2.2.2.1.2.1.1	Eosinophils		Point in time (spot)	Blood	Nar		FALSE
105	b-pvk+tkd,eryt	e12/l	4432	0	[3.69, 4.01, 4.19, 4.32, 4.47, 4.6, 4.71, 4.86, 5.08]		Blood		2.1.2.2.2.1.2.1.1	Erythrocytes	Number Concentration	Point in time (spot)	Blood	Qn	Automated count	FALSE
105	b-pvk+tkd,eryt		28	82.14			Blood		2.1.2.2.2.1.2.1.1	Erythrocytes		Point in time (spot)	Blood	Nar		FALSE
105	b-pvk+tkd,hb	g/l	4431	0	[109.63, 119.87, 125.6, 130.31, 134.35, 137.72, 141.31, 145.38, 151.58]		Blood		2.1.2.2.2.1.2.1.1	Hemoglobin	Mass Concentration	Point in time (spot)	Blood	Qn	Automated count	FALSE
105	b-pvk+tkd,hb		28	82.14			Blood		2.1.2.2.2.1.2.1.1	Hemoglobin		Point in time (spot)	Blood	Nar		FALSE
105	b-pvk+tkd,hkr	osuus	4430	0	[0.34, 0.36, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.45]		Blood		2.1.2.2.2.1.2.1.1	Hematocrit	Volume Fraction	Point in time (spot)	Blood	Qn	Calculated	FALSE
105	b-pvk+tkd,hkr		28	82.14			Blood		2.1.2.2.2.1.2.1.1	Hematocrit		Point in time (spot)	Blood	Nar		FALSE
105	b-pvk+tkd,ig	%	4380	0	[0, 0.1, 0.18, 0.2, 0.2, 0.24, 0.3, 0.4, 0.66]		Blood		2.1.2.2.2.1.2.1.1	Immature granulocytes/Leukocytes	Number Fraction	Point in time (spot)	Blood	Qn	Automated count	FALSE
105	b-pvk+tkd,ig	e9/l	4329	0	[0, 0.01, 0.01, 0.01, 0.01, 0.02, 0.02, 0.03, 0.06]		Blood		2.1.2.2.2.1.2.1.1	Immature granulocytes	Number Concentration	Point in time (spot)	Blood	Qn	Automated count	FALSE
105	b-pvk+tkd,ig		27	100			Blood		2.1.2.2.2.1.2.1.1	Immature granulocytes		Point in time (spot)	Blood	Nar		FALSE
105	b-pvk+tkd,leuk	e9/l	4441	0	[4.64, 5.29, 5.87, 6.47, 7.06, 7.73, 8.41, 9.34, 10.91]		Blood		2.1.2.2.2.1.2.1.1	Leukocytes	Number Concentration	Point in time (spot)	Blood	Qn	Automated count	FALSE
105	b-pvk+tkd,leuk		23	100	[4.39, 5.06, 5.62, 6.11, 6.7, 7.36, 7.96, 8.73, 10.19]		Blood		2.1.2.2.2.1.2.1.1	Leukocytes		Point in time (spot)	Blood	Nar		FALSE
105	b-pvk+tkd,lymph	%	4402	0	[14.51, 18.87, 22.17, 24.95, 27.85, 30.77, 33.85, 37.68, 42.79]		Blood		2.1.2.2.2.1.2.1.1	Lymphocytes/Leukocytes	Number Fraction	Point in time (spot)	Blood	Qn	Automated count	FALSE
105	b-pvk+tkd,lymph	e9/l	4366	0	[1.07, 1.3, 1.5, 1.68, 1.87, 2.05, 2.28, 2.59, 3.03]		Blood		2.1.2.2.2.1.2.1.1	Lymphocytes	Number Concentration	Point in time (spot)	Blood	Qn	Automated count	FALSE
